title,creation_date,url,images,creators
Bonbonniere,late 1700s,https://clevelandart.org/art/1916.616,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.616/1916.616_web.jpg', 'width': '969', 'height': '893', 'filesize': '356077', 'filename': '1916.616_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.616/1916.616_print.jpg', 'width': '3400', 'height': '3133', 'filesize': '4244216', 'filename': '1916.616_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.616/1916.616_full.tif', 'width': '3796', 'height': '3498', 'filesize': '39862492', 'filename': '1916.616_full.tif'}}","[{'id': 18243, 'description': 'Staffordshire Factory (British)', 'extent': None, 'qualifier': None, 'role': 'manufacturer', 'biography': 'The largest group of English ceramic factories, producing vast quantities of useful and ornamental wares from the 17th Century to the present day (generally lead-glazed or salt-glazed, never tin-glazed, earthenwares but also types of porcelain especially from the early 19th Century). They began as a purely national industry but were influencing Continental factories in the late 18th Century and were carrying on an export trade with all parts of the world in the 19th Century. They are situated in the county borough of Stoke-on-Trent, in the district commonly known as The Potteries or the Five Towns (Burslem, Stoke, Hanley, Tunstall and Longton, though also including Longport, Fenton, Cobridge, Shelton, Lane Delph - now called Middle Fenton - and Lane End).', 'name_in_original_language': None, 'birth_year': None, 'death_year': None}]"
Snuff Box,c. 1770,https://clevelandart.org/art/1916.617,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.617/1916.617_web.jpg', 'width': '900', 'height': '577', 'filesize': '129194', 'filename': '1916.617_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.617/1916.617_print.jpg', 'width': '3400', 'height': '2180', 'filesize': '1122194', 'filename': '1916.617_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.617/1916.617_full.tif', 'width': '5257', 'height': '3371', 'filesize': '53192400', 'filename': '1916.617_full.tif'}}",[]
Scent Bottle,mid-1800s,https://clevelandart.org/art/1916.618,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.618/1916.618_web.jpg', 'width': '813', 'height': '893', 'filesize': '297210', 'filename': '1916.618_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.618/1916.618_print.jpg', 'width': '3095', 'height': '3400', 'filesize': '4529534', 'filename': '1916.618_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.618/1916.618_full.tif', 'width': '3299', 'height': '3624', 'filesize': '35893768', 'filename': '1916.618_full.tif'}}",[]
Primer,1700s,https://clevelandart.org/art/1916.62,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.62/1916.62_web.jpg', 'width': '818', 'height': '900', 'filesize': '222962', 'filename': '1916.62_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.62/1916.62_print.jpg', 'width': '3091', 'height': '3400', 'filesize': '1933123', 'filename': '1916.62_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.62/1916.62_full.tif', 'width': '4601', 'height': '5061', 'filesize': '69882872', 'filename': '1916.62_full.tif'}}",[]
Scent Bottle,,https://clevelandart.org/art/1916.620,{},[]
Chain and Buttons,,https://clevelandart.org/art/1916.623,{},[]
Chain and Buttons (part 1),,https://clevelandart.org/art/1916.623.a,{},[]
Chain and Buttons (part 2),,https://clevelandart.org/art/1916.623.b,{},[]
Chain with Three Pendants,,https://clevelandart.org/art/1916.624,{},[]
Button,,https://clevelandart.org/art/1916.625,{},[]
Buttons,,https://clevelandart.org/art/1916.626,{},[]
Button,,https://clevelandart.org/art/1916.626.1,{},[]
Button,,https://clevelandart.org/art/1916.626.2,{},[]
Button,,https://clevelandart.org/art/1916.626.3,{},[]
Button,,https://clevelandart.org/art/1916.626.4,{},[]
Button,,https://clevelandart.org/art/1916.626.5,{},[]
Button,,https://clevelandart.org/art/1916.626.6,{},[]
Button,,https://clevelandart.org/art/1916.626.7,{},[]
Set of Buttons,,https://clevelandart.org/art/1916.627,{},[]
Button (1 of 7),,https://clevelandart.org/art/1916.627.1,{},[]
Button (2 of 7),,https://clevelandart.org/art/1916.627.2,{},[]
Button (3 of 7),,https://clevelandart.org/art/1916.627.3,{},[]
Button (4 of 7),,https://clevelandart.org/art/1916.627.4,{},[]
Button (5 of 7),,https://clevelandart.org/art/1916.627.5,{},[]
Button (6 of 7),,https://clevelandart.org/art/1916.627.6,{},[]
Button (7 of 7),,https://clevelandart.org/art/1916.627.7,{},[]
Set of Buttons,,https://clevelandart.org/art/1916.628,{},[]
Button (1 of 5),,https://clevelandart.org/art/1916.628.1,{},[]
Button (2 of 5),,https://clevelandart.org/art/1916.628.2,{},[]
Button (3 of 5),,https://clevelandart.org/art/1916.628.3,{},[]
Button (4 of 5),,https://clevelandart.org/art/1916.628.4,{},[]
Button (5 of 5),,https://clevelandart.org/art/1916.628.5,{},[]
Set of Buttons,,https://clevelandart.org/art/1916.629,{},[]
Button,,https://clevelandart.org/art/1916.629.1,{},[]
Button,,https://clevelandart.org/art/1916.629.10,{},[]
Button,,https://clevelandart.org/art/1916.629.11,{},[]
Button,,https://clevelandart.org/art/1916.629.12,{},[]
Button,,https://clevelandart.org/art/1916.629.13,{},[]
Button,,https://clevelandart.org/art/1916.629.14,{},[]
Button,,https://clevelandart.org/art/1916.629.15,{},[]
Button,,https://clevelandart.org/art/1916.629.16,{},[]
Button,,https://clevelandart.org/art/1916.629.17,{},[]
Button,,https://clevelandart.org/art/1916.629.18,{},[]
Button,,https://clevelandart.org/art/1916.629.19,{},[]
Button,,https://clevelandart.org/art/1916.629.2,{},[]
Button,,https://clevelandart.org/art/1916.629.20,{},[]
Button,,https://clevelandart.org/art/1916.629.21,{},[]
Button,,https://clevelandart.org/art/1916.629.22,{},[]
Button,,https://clevelandart.org/art/1916.629.23,{},[]
Button,,https://clevelandart.org/art/1916.629.24,{},[]
Button,,https://clevelandart.org/art/1916.629.3,{},[]
Button,,https://clevelandart.org/art/1916.629.4,{},[]
Button,,https://clevelandart.org/art/1916.629.5,{},[]
Button,,https://clevelandart.org/art/1916.629.6,{},[]
Button,,https://clevelandart.org/art/1916.629.7,{},[]
Button,,https://clevelandart.org/art/1916.629.8,{},[]
Button,,https://clevelandart.org/art/1916.629.9,{},[]
Textile Fragment,1700s,https://clevelandart.org/art/1916.63,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.63/1916.63_web.jpg', 'width': '541', 'height': '893', 'filesize': '443883', 'filename': '1916.63_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.63/1916.63_print.jpg', 'width': '2059', 'height': '3400', 'filesize': '5274752', 'filename': '1916.63_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.63/1916.63_full.tif', 'width': '3134', 'height': '5176', 'filesize': '48698072', 'filename': '1916.63_full.tif'}}",[]
Seated Figures,1800–1916,https://clevelandart.org/art/1916.631,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.631/1916.631_web.jpg', 'width': '900', 'height': '653', 'filesize': '121237', 'filename': '1916.631_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.631/1916.631_print.jpg', 'width': '3400', 'height': '2467', 'filesize': '1261090', 'filename': '1916.631_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.631/1916.631_full.tif', 'width': '8000', 'height': '5804', 'filesize': '139324288', 'filename': '1916.631_full.tif'}}",[]
Seated Figure,1800–1916,https://clevelandart.org/art/1916.631.1,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.631.1/1916.631.1_web.jpg', 'width': '798', 'height': '900', 'filesize': '133626', 'filename': '1916.631.1_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.631.1/1916.631.1_print.jpg', 'width': '3015', 'height': '3400', 'filesize': '1430986', 'filename': '1916.631.1_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.631.1/1916.631.1_full.tif', 'width': '5048', 'height': '5692', 'filesize': '86227976', 'filename': '1916.631.1_full.tif'}}",[]
Seated Figure,1800–1916,https://clevelandart.org/art/1916.631.2,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.631.2/1916.631.2_web.jpg', 'width': '734', 'height': '900', 'filesize': '123996', 'filename': '1916.631.2_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.631.2/1916.631.2_print.jpg', 'width': '2772', 'height': '3400', 'filesize': '1292655', 'filename': '1916.631.2_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.631.2/1916.631.2_full.tif', 'width': '4734', 'height': '5807', 'filesize': '82499028', 'filename': '1916.631.2_full.tif'}}",[]
Incense Balls,,https://clevelandart.org/art/1916.633,{},[]
Incense Ball,,https://clevelandart.org/art/1916.633.1,{},[]
Incense Ball,,https://clevelandart.org/art/1916.633.2,{},[]
Ring,,https://clevelandart.org/art/1916.635,{},[]
Ring,,https://clevelandart.org/art/1916.636,{},[]
Necklace with Amulets,1980–1801 BCE,https://clevelandart.org/art/1916.637,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.637/1916.637_web.jpg', 'width': '817', 'height': '893', 'filesize': '30490', 'filename': '1916.637_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.637/1916.637_print.jpg', 'width': '3112', 'height': '3400', 'filesize': '385771', 'filename': '1916.637_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.637/1916.637_full.tif', 'width': '5659', 'height': '6182', 'filesize': '104992184', 'filename': '1916.637_full.tif'}}",[]
Box,1800s,https://clevelandart.org/art/1916.638,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.638/1916.638_web.jpg', 'width': '900', 'height': '687', 'filesize': '114512', 'filename': '1916.638_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.638/1916.638_print.jpg', 'width': '3400', 'height': '2597', 'filesize': '1257793', 'filename': '1916.638_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.638/1916.638_full.tif', 'width': '7595', 'height': '5801', 'filesize': '132203516', 'filename': '1916.638_full.tif'}}",[]
Female Centaur,late 1800s,https://clevelandart.org/art/1916.639,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.639/1916.639_web.jpg', 'width': '958', 'height': '893', 'filesize': '380828', 'filename': '1916.639_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.639/1916.639_print.jpg', 'width': '3400', 'height': '3170', 'filesize': '4429764', 'filename': '1916.639_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.639/1916.639_full.tif', 'width': '3532', 'height': '3294', 'filesize': '34931136', 'filename': '1916.639_full.tif'}}",[]
"Rubbing of Imperial Procession with Emperor, taken from Northern Wei dynasty (386–534) Central Binyang Cave, Longmen, Henan Province",1910–16,https://clevelandart.org/art/1916.64,{},[]
Box,19th Century,https://clevelandart.org/art/1916.640,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.640/1916.640_web.jpg', 'width': '900', 'height': '618', 'filesize': '102181', 'filename': '1916.640_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.640/1916.640_print.jpg', 'width': '3400', 'height': '2335', 'filesize': '1019846', 'filename': '1916.640_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.640/1916.640_full.tif', 'width': '8000', 'height': '5494', 'filesize': '131883372', 'filename': '1916.640_full.tif'}}",[]
Pendant,1870–1890,https://clevelandart.org/art/1916.641,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.641/1916.641_web.jpg', 'width': '721', 'height': '900', 'filesize': '185801', 'filename': '1916.641_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.641/1916.641_print.jpg', 'width': '2723', 'height': '3400', 'filesize': '1997545', 'filename': '1916.641_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.641/1916.641_full.tif', 'width': '3863', 'height': '4824', 'filesize': '55946292', 'filename': '1916.641_full.tif'}}",[]
Bonbonniere,1700s,https://clevelandart.org/art/1916.643,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.643/1916.643_web.jpg', 'width': '985', 'height': '893', 'filesize': '313551', 'filename': '1916.643_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.643/1916.643_print.jpg', 'width': '3400', 'height': '3084', 'filesize': '3680275', 'filename': '1916.643_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.643/1916.643_full.tif', 'width': '3677', 'height': '3336', 'filesize': '36826768', 'filename': '1916.643_full.tif'}}","[{'id': 18243, 'description': 'Staffordshire Factory (British)', 'extent': None, 'qualifier': None, 'role': 'manufacturer', 'biography': 'The largest group of English ceramic factories, producing vast quantities of useful and ornamental wares from the 17th Century to the present day (generally lead-glazed or salt-glazed, never tin-glazed, earthenwares but also types of porcelain especially from the early 19th Century). They began as a purely national industry but were influencing Continental factories in the late 18th Century and were carrying on an export trade with all parts of the world in the 19th Century. They are situated in the county borough of Stoke-on-Trent, in the district commonly known as The Potteries or the Five Towns (Burslem, Stoke, Hanley, Tunstall and Longton, though also including Longport, Fenton, Cobridge, Shelton, Lane Delph - now called Middle Fenton - and Lane End).', 'name_in_original_language': None, 'birth_year': None, 'death_year': None}]"
Brooch,1700s,https://clevelandart.org/art/1916.644,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.644/1916.644_web.jpg', 'width': '900', 'height': '853', 'filesize': '206633', 'filename': '1916.644_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.644/1916.644_print.jpg', 'width': '3400', 'height': '3224', 'filesize': '1826466', 'filename': '1916.644_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.644/1916.644_full.tif', 'width': '3858', 'height': '3658', 'filesize': '42364040', 'filename': '1916.644_full.tif'}}",[]
Scent Bottle,late 1700s,https://clevelandart.org/art/1916.645,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.645/1916.645_web.jpg', 'width': '626', 'height': '893', 'filesize': '219729', 'filename': '1916.645_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.645/1916.645_print.jpg', 'width': '2384', 'height': '3400', 'filesize': '3196546', 'filename': '1916.645_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.645/1916.645_full.tif', 'width': '3131', 'height': '4464', 'filesize': '41956984', 'filename': '1916.645_full.tif'}}","[{'id': 18243, 'description': 'Staffordshire Factory (British)', 'extent': None, 'qualifier': None, 'role': 'manufacturer', 'biography': 'The largest group of English ceramic factories, producing vast quantities of useful and ornamental wares from the 17th Century to the present day (generally lead-glazed or salt-glazed, never tin-glazed, earthenwares but also types of porcelain especially from the early 19th Century). They began as a purely national industry but were influencing Continental factories in the late 18th Century and were carrying on an export trade with all parts of the world in the 19th Century. They are situated in the county borough of Stoke-on-Trent, in the district commonly known as The Potteries or the Five Towns (Burslem, Stoke, Hanley, Tunstall and Longton, though also including Longport, Fenton, Cobridge, Shelton, Lane Delph - now called Middle Fenton - and Lane End).', 'name_in_original_language': None, 'birth_year': None, 'death_year': None}]"
Scent Bottle,1800s,https://clevelandart.org/art/1916.646,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.646/1916.646_web.jpg', 'width': '766', 'height': '900', 'filesize': '178383', 'filename': '1916.646_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.646/1916.646_print.jpg', 'width': '2892', 'height': '3400', 'filesize': '1315334', 'filename': '1916.646_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.646/1916.646_full.tif', 'width': '3282', 'height': '3858', 'filesize': '38011112', 'filename': '1916.646_full.tif'}}","[{'id': 11685, 'description': 'Meissen Porcelain Factory (German, est. c. 1710)', 'extent': None, 'qualifier': 'manner of', 'role': 'designer of form', 'biography': 'the first and for half a century the best in Europe. It set a high standard which was emulated everywhere, even in China. Founded in 1710 as the Royal Saxon Porcelain Manufacture by Augustus the Strong, Elector of Saxony and King of Poland, at Meissen, near Dresden.', 'name_in_original_language': None, 'birth_year': '1710', 'death_year': None}]"
Hercules Conquering Cerberus,before 1584,https://clevelandart.org/art/1916.647,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.647/1916.647_web.jpg', 'width': '900', 'height': '684', 'filesize': '177082', 'filename': '1916.647_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.647/1916.647_print.jpg', 'width': '3400', 'height': '2584', 'filesize': '1145593', 'filename': '1916.647_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.647/1916.647_full.tif', 'width': '11194', 'height': '8508', 'filesize': '285741440', 'filename': '1916.647_full.tif'}}","[{'id': 5777, 'description': 'Annibale Fontana (Italian, 1540–1587)', 'extent': None, 'qualifier': 'attributed to', 'role': 'artist', 'biography': None, 'name_in_original_language': None, 'birth_year': '1540', 'death_year': '1587'}]"
Scent Bottle,1780,https://clevelandart.org/art/1916.648,"{'annotation': None, 'web': {'url': 'https://openaccess-cdn.clevelandart.org/1916.648/1916.648_web.jpg', 'width': '611', 'height': '900', 'filesize': '148909', 'filename': '1916.648_web.jpg'}, 'print': {'url': 'https://openaccess-cdn.clevelandart.org/1916.648/1916.648_print.jpg', 'width': '2307', 'height': '3400', 'filesize': '775256', 'filename': '1916.648_print.jpg'}, 'full': {'url': 'https://openaccess-cdn.clevelandart.org/1916.648/1916.648_full.tif', 'width': '5129', 'height': '7559', 'filesize': '116335204', 'filename': '1916.648_full.tif'}}",[]
